usuario_id,livro_id,data_emprestimo,data_devolucao,data_devolucao_real,status
678,1886,2020-10-22,2024-04-22,,concluido
827,1342,2022-03-02,2024-07-11,2023-12-21,atrasado
444,1218,2023-03-30,2024-03-26,,concluido
1104,1708,2022-12-02,2024-10-30,,atrasado
1415,1414,2021-04-18,2024-05-08,,concluido
887,843,2020-03-05,2024-02-29,,pendente
97,146,2023-08-06,2024-02-06,2023-11-19,pendente
1629,1484,2023-05-25,2024-06-17,,atrasado
839,1165,2020-07-01,2024-04-08,,pendente
613,159,2020-12-15,2024-06-28,,atrasado
1854,1172,2021-11-11,2023-11-18,2024-04-15,pendente
1492,72,2021-01-23,2024-07-03,2024-02-29,atrasado
600,1484,2020-06-25,2024-08-23,,concluido
1039,1695,2023-06-24,2024-02-16,2024-09-22,pendente
1465,300,2020-10-16,2024-06-21,2024-03-26,concluido
1612,1565,2021-09-12,2024-08-20,,concluido
754,378,2023-06-09,2024-09-26,2024-01-03,concluido
1988,3,2020-07-01,2023-12-28,2024-04-09,atrasado
290,984,2023-01-10,2024-03-03,2024-06-04,pendente
1126,835,2023-01-19,2024-09-16,2024-08-25,atrasado
1618,745,2020-01-14,2024-05-24,2024-08-28,concluido
155,1386,2020-10-13,2024-05-09,2024-05-03,atrasado
1728,988,2022-12-13,2024-03-05,2024-08-25,atrasado
752,48,2022-07-26,2024-08-02,2024-01-12,concluido
1452,1701,2023-07-11,2024-02-03,,atrasado
1999,1378,2020-07-21,2024-06-11,2024-09-30,atrasado
808,995,2023-03-25,2024-04-22,,pendente
1593,1205,2021-04-13,2023-11-10,2023-12-10,pendente
266,1040,2022-02-12,2024-04-14,,atrasado
1687,1279,2023-08-28,2024-04-14,,atrasado
1388,1628,2023-02-05,2024-05-11,2024-09-30,atrasado
95,1450,2022-09-15,2024-09-29,2023-12-28,pendente
700,1730,2020-03-03,2023-12-09,,concluido
1368,1820,2023-07-13,2024-04-19,,atrasado
464,1853,2022-09-23,2024-09-24,,atrasado
239,1802,2020-12-16,2024-09-13,,pendente
1153,183,2022-03-28,2024-03-19,,pendente
1358,1473,2020-04-28,2024-02-05,,concluido
1839,1993,2021-05-12,2024-06-08,2024-09-07,pendente
855,1048,2020-09-17,2023-12-20,2024-05-07,pendente
15,1895,2023-02-13,2024-06-22,2024-10-21,atrasado
176,70,2021-01-02,2024-01-02,,pendente
753,60,2021-07-06,2024-10-11,,atrasado
413,1229,2020-01-18,2024-09-29,2024-06-07,concluido
848,962,2020-07-03,2024-03-04,,pendente
239,1706,2020-09-24,2024-07-24,,concluido
687,1859,2022-03-16,2024-09-17,,atrasado
1012,48,2022-11-01,2024-01-01,2024-06-29,concluido
66,1971,2022-12-01,2024-01-24,2024-03-24,atrasado
1797,850,2020-09-17,2024-07-13,,concluido
970,1002,2021-11-24,2024-08-02,2024-08-28,concluido
349,393,2023-01-07,2024-06-01,,atrasado
168,856,2020-01-29,2023-12-18,2024-10-22,concluido
200,622,2020-06-03,2024-10-05,,pendente
1810,1060,2022-07-21,2024-03-15,,pendente
886,90,2021-06-26,2024-01-17,,pendente
721,366,2021-04-12,2023-12-27,2024-02-23,concluido
1330,1305,2023-05-22,2024-08-20,,concluido
807,1425,2022-04-10,2024-10-31,2024-09-21,concluido
1264,106,2021-10-02,2023-12-20,2024-02-18,concluido
749,1756,2022-10-04,2024-07-21,,atrasado
1054,1230,2021-10-06,2023-12-01,2024-06-19,atrasado
509,526,2020-10-05,2024-04-22,,concluido
287,1535,2021-04-15,2024-08-26,2024-05-23,concluido
1172,649,2023-08-26,2024-10-28,,atrasado
313,1132,2022-08-22,2024-05-23,2024-01-22,concluido
1902,1183,2022-07-07,2024-08-13,2024-04-29,atrasado
951,937,2022-08-21,2024-08-09,,concluido
1909,1121,2020-09-10,2024-02-23,,concluido
289,473,2020-11-27,2024-06-08,2024-08-15,atrasado
1520,690,2021-12-28,2024-08-21,2024-10-29,atrasado
935,1596,2020-10-28,2024-06-08,,atrasado
1341,457,2020-04-21,2024-03-14,2024-05-04,concluido
481,1976,2023-07-03,2024-06-13,2023-11-03,pendente
466,393,2020-02-07,2024-10-08,,concluido
1379,1285,2022-11-18,2023-12-13,,concluido
554,370,2021-07-09,2024-05-12,2024-08-14,atrasado
18,499,2020-03-30,2024-10-14,,concluido
12,1108,2020-04-10,2024-06-23,,pendente
966,302,2022-02-07,2023-11-04,2024-09-23,concluido
770,1662,2021-03-12,2024-03-30,,atrasado
1757,1937,2022-08-12,2024-05-17,,concluido
1598,1509,2022-03-31,2024-07-28,2024-05-30,concluido
1939,608,2023-06-23,2024-08-10,,concluido
920,739,2021-06-16,2024-07-31,,pendente
129,742,2023-06-19,2024-09-03,,concluido
1407,1924,2020-09-11,2024-04-27,2024-04-26,pendente
1122,21,2023-04-29,2024-10-14,2023-12-21,atrasado
39,697,2020-09-08,2024-08-18,,atrasado
170,1110,2021-03-23,2023-12-02,2024-10-06,concluido
13,776,2022-02-16,2024-07-24,,pendente
1855,652,2021-02-08,2024-07-29,2024-07-10,concluido
694,1233,2020-09-09,2024-09-04,,pendente
1606,790,2022-05-26,2024-05-11,,atrasado
503,1145,2022-02-05,2024-01-05,,concluido
256,1267,2023-05-17,2024-01-11,,atrasado
1416,638,2022-10-22,2023-11-08,2023-12-08,concluido
609,692,2020-05-18,2024-05-05,2024-10-23,concluido
1346,617,2020-04-20,2024-01-18,,concluido
1865,1158,2022-10-01,2024-02-17,,pendente
383,1462,2022-03-21,2024-03-17,2024-02-08,pendente
188,314,2020-09-27,2024-07-03,,concluido
749,1514,2023-10-21,2024-06-16,,concluido
1379,1685,2023-05-30,2024-07-23,,pendente
1158,1779,2020-08-15,2024-02-11,2024-01-15,pendente
1123,216,2020-03-23,2023-11-28,,atrasado
252,1641,2022-10-19,2024-05-28,2024-02-06,concluido
1478,611,2020-11-08,2024-10-04,,pendente
581,1002,2023-09-09,2024-03-02,,pendente
828,1503,2020-07-03,2023-12-06,2024-06-22,atrasado
123,167,2023-08-11,2024-10-15,2024-06-07,concluido
352,1330,2021-12-13,2024-03-17,,pendente
1541,306,2020-03-03,2023-12-15,,concluido
1956,910,2021-10-25,2024-10-01,2024-08-15,atrasado
1820,1806,2022-11-29,2024-09-19,,pendente
1786,270,2022-09-13,2024-06-18,,concluido
729,639,2023-07-22,2024-05-26,2024-10-24,concluido
1615,262,2023-10-17,2024-03-23,,pendente
105,1742,2020-10-31,2024-04-18,,concluido
141,567,2020-04-03,2024-04-21,,concluido
169,1907,2023-06-14,2023-11-05,2024-06-15,atrasado
572,1346,2020-11-13,2023-12-17,,concluido
314,962,2022-09-04,2024-10-08,2024-04-08,concluido
1943,347,2023-02-15,2024-06-08,2024-04-11,concluido
1505,305,2023-02-20,2024-07-21,,pendente
1409,1255,2020-02-16,2024-05-09,2023-11-17,atrasado
666,1019,2023-06-12,2024-03-26,,concluido
355,1767,2023-06-04,2024-10-12,2024-03-13,atrasado
1911,1730,2021-10-11,2024-06-29,,concluido
1582,102,2021-10-17,2023-11-30,,pendente
1925,1152,2021-05-03,2024-05-04,,pendente
1595,1309,2021-07-19,2023-12-04,2024-10-10,pendente
1072,1903,2021-04-25,2024-01-27,2024-09-18,pendente
982,641,2022-03-18,2023-11-26,2024-01-07,pendente
1497,237,2020-01-30,2024-08-30,2024-02-26,pendente
1544,219,2022-10-15,2024-07-09,,concluido
600,15,2021-10-21,2024-02-04,2024-05-10,atrasado
788,319,2022-09-17,2024-06-27,,atrasado
62,1929,2023-10-08,2024-02-05,,atrasado
432,1440,2021-04-12,2023-11-26,,concluido
1565,345,2023-03-08,2024-10-19,2024-10-02,pendente
1974,1350,2022-09-14,2024-02-24,2024-06-14,pendente
436,43,2020-04-29,2024-08-18,2023-11-21,concluido
1156,399,2023-06-06,2023-11-11,2024-05-04,atrasado
1232,1937,2021-08-12,2024-09-01,2024-02-06,atrasado
1934,885,2020-09-26,2024-01-18,,concluido
674,682,2021-01-04,2024-10-28,2024-04-07,atrasado
399,716,2022-12-25,2024-03-20,,pendente
853,969,2022-08-17,2024-08-07,,concluido
938,1986,2023-09-29,2024-05-21,2023-11-20,pendente
218,83,2020-04-05,2024-09-24,2024-04-27,pendente
230,1871,2022-05-19,2024-10-27,2023-11-03,pendente
452,354,2020-09-15,2024-04-05,2023-11-30,concluido
754,670,2020-01-03,2024-02-19,2024-08-13,concluido
1163,201,2020-07-12,2023-12-18,2024-10-11,concluido
556,1254,2022-03-06,2024-02-09,,atrasado
1915,306,2021-04-01,2024-08-29,,pendente
1505,1806,2020-06-09,2024-08-09,2024-03-12,pendente
1934,245,2020-06-05,2024-03-19,2024-05-14,concluido
1943,103,2022-07-08,2024-03-05,2024-07-26,pendente
113,1923,2021-11-27,2024-06-17,,atrasado
390,244,2021-04-13,2024-10-25,2024-01-08,pendente
8,852,2020-03-03,2024-08-15,,pendente
212,771,2022-10-30,2024-01-13,2023-12-30,pendente
451,998,2023-06-17,2024-02-14,,concluido
1669,114,2020-05-26,2024-07-28,2023-11-25,concluido
506,786,2022-12-02,2024-01-17,,concluido
356,1056,2020-12-15,2023-12-20,,concluido
1199,941,2022-12-15,2024-09-18,,pendente
344,1962,2021-12-29,2024-10-11,2024-07-02,pendente
1873,1934,2023-06-30,2024-01-10,2024-05-29,concluido
176,3,2023-01-22,2024-08-08,2023-12-05,concluido
411,805,2020-02-28,2024-05-02,2024-09-16,concluido
181,327,2023-03-30,2024-03-16,,concluido
678,1431,2023-01-04,2024-09-02,2024-06-10,atrasado
1803,448,2021-01-16,2024-08-08,,concluido
800,20,2022-06-05,2024-03-21,2023-11-07,atrasado
516,1227,2023-04-04,2024-04-13,,concluido
12,1126,2021-04-01,2024-08-12,,concluido
843,1665,2023-07-29,2024-03-20,,pendente
89,1542,2022-09-27,2024-06-20,,pendente
1409,351,2020-09-05,2024-07-10,2024-05-16,atrasado
1997,1939,2020-12-07,2024-03-09,,pendente
1618,599,2022-05-09,2023-11-20,,pendente
432,236,2021-12-02,2023-11-24,,pendente
207,431,2020-10-21,2024-05-08,,concluido
1246,446,2022-04-09,2024-02-19,,concluido
421,470,2020-03-19,2023-12-01,2024-03-25,pendente
1595,243,2020-05-03,2024-01-07,2024-04-06,concluido
630,742,2023-01-07,2024-09-11,2024-02-17,concluido
1750,582,2021-08-15,2024-09-28,2024-02-09,atrasado
651,1096,2023-09-23,2024-08-29,,concluido
1589,1071,2020-12-27,2024-10-19,,atrasado
1444,1905,2020-12-31,2024-07-12,2024-09-06,pendente
851,1110,2023-10-26,2023-11-24,2024-06-13,concluido
163,1958,2020-07-17,2023-11-24,,atrasado
1786,1410,2020-09-19,2023-11-12,,concluido
267,1548,2020-01-02,2023-11-04,,pendente
434,16,2022-08-15,2024-01-25,2024-05-22,pendente
52,1018,2021-08-06,2024-02-12,2024-09-09,pendente
1088,234,2021-05-18,2024-09-08,2024-10-22,concluido
1013,381,2022-06-04,2024-09-20,,concluido
512,1779,2020-01-06,2023-12-27,2024-06-10,pendente
510,640,2021-09-02,2024-01-03,,pendente
846,675,2022-07-15,2024-07-16,2024-09-10,concluido
972,1479,2022-04-21,2024-03-21,,concluido
1768,1568,2021-05-02,2024-10-15,2024-10-10,concluido
1474,1103,2021-03-17,2024-05-15,,atrasado
1363,790,2020-08-04,2024-10-03,,pendente
294,1924,2020-10-16,2024-03-28,2024-03-30,pendente
1725,300,2022-03-23,2024-08-10,,pendente
1730,1084,2020-06-13,2024-09-26,2024-01-19,pendente
157,1305,2021-07-25,2024-06-17,2024-10-13,atrasado
273,274,2020-03-03,2024-10-12,2024-10-10,pendente
317,1740,2020-11-21,2024-10-20,,concluido
598,1300,2021-01-31,2024-03-06,,pendente
729,1674,2022-05-17,2024-03-17,2024-05-31,pendente
122,43,2021-06-25,2024-04-03,,pendente
1092,1355,2022-02-12,2024-10-07,,atrasado
447,21,2020-03-04,2024-09-18,,pendente
834,638,2021-12-11,2024-05-21,,pendente
1303,1564,2023-07-01,2024-02-16,,pendente
237,1453,2021-07-24,2024-06-06,2024-10-31,atrasado
308,1366,2021-02-10,2024-06-19,2024-06-15,pendente
1689,1865,2023-08-07,2024-07-01,2024-05-09,concluido
1703,1914,2023-01-12,2023-12-30,2024-10-20,concluido
146,1887,2022-11-08,2024-08-21,2024-09-18,pendente
1092,1208,2020-05-29,2024-07-14,2024-07-02,atrasado
78,1679,2020-01-06,2023-11-18,,atrasado
1560,1703,2021-04-05,2023-11-20,2024-03-19,pendente
427,1326,2020-09-11,2024-01-24,,pendente
224,805,2021-10-08,2024-06-19,,atrasado
355,1718,2021-02-01,2024-08-22,,atrasado
469,881,2022-02-05,2024-07-20,,pendente
525,828,2021-02-03,2024-09-25,,atrasado
275,1776,2022-05-22,2024-08-02,,pendente
1682,1239,2021-05-22,2024-09-28,2024-09-28,concluido
116,952,2022-03-27,2023-11-22,2024-01-25,pendente
1895,276,2023-04-19,2024-09-05,,atrasado
81,480,2020-11-24,2024-10-21,,concluido
395,1524,2020-06-29,2024-10-15,2024-04-18,concluido
1889,120,2020-04-06,2024-10-20,,pendente
527,115,2023-09-26,2024-04-24,,pendente
731,730,2023-05-10,2024-04-22,,pendente
13,1180,2021-11-11,2024-06-29,,pendente
790,170,2023-02-11,2024-04-07,2024-02-02,pendente
226,1687,2020-12-12,2024-05-22,,concluido
71,789,2022-07-02,2024-08-29,2023-12-17,pendente
1600,624,2021-12-15,2024-07-16,,atrasado
1561,1962,2020-12-03,2023-12-15,2024-03-24,concluido
337,51,2021-07-21,2024-04-13,,concluido
153,1142,2023-07-09,2024-06-14,2024-03-03,pendente
1429,1991,2020-12-03,2024-08-19,,pendente
692,1609,2022-03-23,2024-01-03,,atrasado
235,1076,2020-02-25,2024-02-10,,atrasado
814,1964,2022-05-19,2024-07-27,2024-05-09,pendente
1027,1342,2023-08-31,2024-06-25,2024-04-11,pendente
478,1505,2022-05-20,2024-03-16,,atrasado
897,1477,2022-03-29,2024-08-16,,concluido
1396,938,2021-08-18,2024-06-25,,pendente
247,1479,2022-07-28,2024-09-27,,concluido
1006,1048,2020-01-16,2024-08-04,2024-01-13,atrasado
1748,204,2020-06-16,2024-02-11,,atrasado
187,68,2022-10-06,2024-10-03,,concluido
166,1434,2023-08-21,2023-11-19,,concluido
1069,716,2020-09-06,2024-01-29,,concluido
1713,119,2020-11-18,2024-09-05,2023-12-03,concluido
646,1281,2020-02-05,2024-07-20,2024-05-17,concluido
914,138,2021-03-12,2024-09-13,,pendente
1197,60,2023-03-09,2024-09-10,2024-01-26,pendente
254,1629,2022-12-03,2024-05-25,,concluido
1393,1488,2022-02-05,2024-07-31,,concluido
1480,973,2023-04-26,2023-12-29,,concluido
892,634,2020-11-24,2023-12-01,2023-12-12,concluido
338,946,2021-02-04,2024-02-01,2024-09-07,pendente
1097,277,2021-05-26,2024-02-04,,atrasado
1006,862,2023-06-01,2024-07-18,,atrasado
1895,1583,2022-05-11,2024-10-01,2023-11-16,pendente
1756,540,2022-10-26,2024-05-30,,atrasado
467,1906,2021-04-10,2024-09-15,,concluido
767,1956,2021-05-25,2024-04-06,2024-06-25,atrasado
1538,67,2022-10-27,2024-07-15,2024-08-02,pendente
1308,1671,2023-07-01,2024-05-30,,pendente
1973,9,2022-11-20,2024-03-26,,pendente
1228,1881,2023-02-01,2023-11-29,,pendente
644,93,2023-04-07,2024-10-26,,pendente
888,633,2020-11-29,2023-11-18,2024-06-02,atrasado
1792,1740,2022-03-10,2023-11-13,,pendente
1515,1661,2020-08-30,2024-01-26,2024-10-12,pendente
389,1398,2020-05-20,2024-08-25,2024-07-26,atrasado
695,1461,2022-12-15,2024-03-13,2024-09-15,concluido
465,1335,2023-08-30,2023-12-15,2024-10-14,concluido
1634,1780,2022-07-21,2024-05-29,,pendente
1510,1621,2022-10-18,2024-02-25,2024-09-13,pendente
447,1995,2023-02-21,2023-11-22,2024-04-14,concluido
1082,772,2021-09-19,2024-06-20,2023-12-31,concluido
54,177,2022-12-22,2023-12-28,,pendente
510,588,2023-08-28,2024-09-03,,pendente
639,800,2020-08-18,2024-04-02,,concluido
794,750,2020-11-18,2024-02-16,,pendente
1455,173,2020-08-13,2024-03-06,,atrasado
928,1907,2020-01-11,2024-10-08,,concluido
1734,1509,2020-09-04,2024-02-09,2024-10-30,pendente
1228,1613,2020-06-04,2024-07-17,,atrasado
874,1520,2021-11-10,2023-12-07,,concluido
1211,711,2021-04-03,2024-01-19,,concluido
503,840,2020-11-19,2024-02-24,2024-02-03,concluido
1301,606,2023-01-30,2024-08-14,,atrasado
178,1860,2020-07-03,2023-11-09,2024-08-23,atrasado
604,1729,2021-01-26,2024-09-24,2024-09-01,atrasado
1369,1099,2022-02-09,2024-08-09,2024-09-10,pendente
1497,1540,2023-05-30,2024-10-17,2024-06-09,pendente
964,1428,2022-04-08,2024-02-06,,concluido
1703,922,2020-11-29,2024-03-03,2024-02-20,pendente
756,1261,2022-06-27,2024-08-11,,concluido
1618,1766,2022-09-04,2024-03-20,,pendente
1285,1424,2020-10-22,2024-04-11,,pendente
941,1360,2021-12-28,2024-06-24,,atrasado
1867,595,2022-09-10,2023-11-10,,pendente
67,1649,2020-06-06,2024-10-25,2024-01-11,concluido
1453,479,2022-12-03,2024-10-08,2023-11-19,concluido
1954,1193,2022-11-10,2024-10-10,,concluido
586,305,2022-06-14,2024-08-28,2023-11-21,atrasado
1163,902,2022-09-19,2024-05-25,2024-08-10,concluido
791,343,2020-01-03,2024-08-14,2024-03-05,concluido
1800,1252,2021-10-08,2024-01-23,,atrasado
1115,582,2023-10-21,2024-08-11,2024-02-17,concluido
1297,1620,2021-02-27,2024-01-19,,pendente
1464,1776,2023-10-07,2023-11-16,2024-10-03,concluido
668,270,2023-02-02,2024-01-25,2024-06-24,pendente
768,10,2021-10-19,2024-06-09,,pendente
1966,1673,2023-05-24,2024-07-02,2024-10-16,atrasado
1073,1142,2023-02-02,2024-06-25,,pendente
1459,700,2020-09-17,2024-01-20,,concluido
1267,1174,2021-12-21,2024-08-29,2024-06-15,concluido
661,1397,2020-10-25,2023-12-08,,atrasado
734,61,2022-01-17,2024-05-26,2024-01-07,pendente
487,247,2022-04-13,2023-11-16,,pendente
212,1734,2023-07-05,2024-01-20,,pendente
1374,1740,2022-06-22,2024-09-15,2024-04-29,pendente
556,1629,2022-12-19,2024-08-28,,concluido
277,1926,2022-02-26,2024-09-22,,atrasado
1440,242,2022-11-08,2024-06-06,2024-01-16,pendente
182,125,2023-01-15,2024-06-29,,atrasado
1605,813,2020-10-29,2024-07-15,2024-10-10,concluido
1141,1113,2022-11-16,2024-05-29,,concluido
315,378,2022-07-25,2024-09-17,2023-11-30,pendente
1107,1856,2021-07-04,2024-02-19,2023-12-26,pendente
777,1520,2021-08-26,2024-04-20,,atrasado
1007,21,2021-11-24,2024-07-11,2024-08-23,concluido
1690,932,2022-01-15,2023-12-24,2024-06-23,pendente
1503,800,2022-04-30,2024-10-23,2024-09-19,concluido
394,572,2023-07-12,2024-09-13,2024-05-15,pendente
1372,1741,2020-10-19,2024-07-30,,concluido
530,1555,2022-06-30,2024-05-28,2024-09-17,concluido
1437,1202,2020-02-09,2023-12-29,2024-01-30,atrasado
1735,1673,2020-05-11,2024-01-24,2023-12-10,atrasado
123,806,2021-04-26,2023-12-19,,concluido
1429,675,2020-12-22,2023-12-03,,atrasado
745,1397,2021-12-22,2024-05-05,,concluido
1004,332,2022-08-13,2024-06-19,,pendente
700,1594,2020-06-11,2023-11-30,2024-04-24,concluido
1115,879,2020-05-19,2024-03-09,,atrasado
38,1440,2022-01-30,2024-06-25,,atrasado
913,382,2022-11-02,2024-01-13,2023-12-30,atrasado
1195,477,2023-02-24,2024-05-31,2024-04-13,concluido
711,1709,2021-05-25,2024-01-08,,concluido
511,1611,2021-07-28,2024-04-14,2024-04-24,concluido
1274,1395,2023-04-26,2024-10-01,,atrasado
1505,569,2022-04-01,2024-07-07,2024-06-26,atrasado
710,358,2021-11-06,2024-10-20,,atrasado
887,978,2021-03-04,2024-10-30,2024-05-01,concluido
716,1188,2020-04-12,2024-04-12,,atrasado
1949,504,2020-12-13,2024-09-25,2024-08-13,pendente
1092,978,2021-04-27,2024-06-26,2023-11-13,pendente
1507,343,2023-08-11,2024-01-15,2024-07-16,concluido
747,386,2023-09-20,2024-07-01,,pendente
391,1869,2020-01-27,2024-08-19,,pendente
172,423,2021-09-29,2024-05-23,2024-03-10,concluido
146,1480,2020-04-26,2024-05-14,2023-12-05,pendente
1933,854,2020-07-11,2024-10-20,2024-07-06,pendente
88,249,2021-09-05,2024-09-01,2024-05-10,atrasado
1775,589,2023-09-23,2024-08-01,2024-07-25,pendente
200,587,2022-04-16,2024-03-29,2024-03-18,concluido
335,180,2020-10-06,2024-01-03,2024-10-21,concluido
866,1208,2020-01-23,2023-12-27,2024-01-19,concluido
1042,952,2020-11-13,2024-07-20,2024-04-09,atrasado
1574,820,2021-09-23,2024-04-17,,concluido
744,1423,2023-05-21,2024-06-12,2024-06-24,concluido
1971,1474,2022-09-19,2024-01-14,,atrasado
1694,201,2023-07-23,2024-03-07,,concluido
703,1542,2022-07-19,2024-05-08,,atrasado
184,288,2023-08-17,2024-04-24,2024-05-08,pendente
1230,1245,2020-12-08,2024-09-10,,atrasado
1797,1181,2023-05-17,2024-10-19,2023-12-17,atrasado
874,17,2023-01-22,2024-03-20,2024-06-23,atrasado
1276,58,2023-01-08,2024-01-31,,pendente
593,993,2023-07-12,2024-06-04,2024-07-24,atrasado
1140,1825,2021-07-09,2024-01-25,2024-07-29,pendente
562,396,2020-01-09,2024-05-17,2024-07-31,atrasado
1270,1304,2022-10-28,2024-03-02,,pendente
1859,1156,2023-04-17,2023-11-14,,pendente
200,1429,2021-09-07,2023-12-30,2024-06-03,atrasado
651,1398,2020-06-07,2023-11-30,,concluido
354,25,2023-05-22,2024-09-16,,concluido
1897,262,2022-08-09,2023-11-10,2024-02-19,atrasado
1693,1378,2022-09-01,2024-04-03,,atrasado
1504,1439,2020-10-04,2024-10-04,2024-01-02,atrasado
14,44,2023-03-27,2024-10-03,2024-10-28,atrasado
668,1091,2021-01-08,2024-03-20,2024-08-09,pendente
844,1503,2022-04-28,2024-02-24,,atrasado
1467,1484,2022-12-17,2024-07-22,,atrasado
391,30,2022-12-22,2024-02-20,2024-01-09,pendente
1312,431,2023-08-04,2024-01-01,2023-12-23,concluido
525,1629,2023-02-21,2023-11-29,2024-08-31,concluido
1170,1498,2021-10-26,2024-01-23,,atrasado
359,1455,2021-10-14,2024-05-21,,pendente
1886,1530,2022-04-02,2024-05-24,,concluido
600,686,2022-06-04,2024-09-13,,atrasado
262,852,2023-02-05,2024-07-01,,atrasado
1329,223,2022-12-15,2023-12-18,2024-02-19,atrasado
806,134,2023-03-02,2024-09-29,2024-05-27,pendente
817,1468,2021-02-06,2024-01-28,,atrasado
26,154,2021-08-24,2024-02-06,,concluido
1312,300,2022-07-03,2024-06-06,,atrasado
803,491,2023-02-09,2024-03-19,,pendente
1963,992,2020-01-29,2024-04-23,2024-10-29,concluido
1436,1139,2022-12-18,2024-01-01,,pendente
375,1141,2022-08-12,2024-03-15,2024-06-11,atrasado
1041,918,2021-08-13,2024-08-19,2024-01-15,atrasado
505,1582,2022-04-03,2024-03-17,,pendente
901,396,2021-09-16,2024-02-21,,concluido
852,2000,2020-11-22,2024-10-09,2024-10-08,concluido
586,241,2021-04-11,2024-06-11,2024-09-26,concluido
1694,1358,2023-02-05,2024-10-10,,atrasado
1529,618,2020-07-17,2024-05-23,2024-10-20,pendente
890,608,2020-04-16,2024-10-21,,pendente
1898,1950,2022-03-05,2024-05-28,,pendente
713,566,2021-10-27,2024-10-20,,concluido
1620,850,2021-05-27,2024-03-23,,atrasado
1419,1591,2021-08-04,2024-03-30,2024-02-13,pendente
849,382,2021-10-29,2024-07-19,2024-04-22,atrasado
585,9,2021-11-22,2024-04-29,,concluido
1702,1810,2022-08-09,2023-11-29,2024-08-17,atrasado
1322,447,2023-01-15,2024-05-23,2024-10-12,concluido
1823,1665,2021-01-11,2024-04-25,2024-10-24,pendente
1002,1596,2021-01-22,2024-07-10,2024-06-17,atrasado
1550,1285,2022-02-07,2024-04-24,2024-07-20,pendente
1459,5,2022-02-12,2024-06-26,2023-12-14,atrasado
133,1971,2021-07-13,2024-08-29,2024-04-01,pendente
1177,1326,2023-06-25,2024-10-13,2024-02-04,concluido
1195,805,2022-05-04,2024-06-02,,pendente
1576,1982,2023-03-10,2024-08-17,,concluido
1268,112,2022-04-20,2024-07-11,2024-06-25,atrasado
1020,824,2023-01-09,2024-01-02,,pendente
82,340,2023-06-16,2024-02-11,,concluido
769,1814,2023-09-10,2024-03-08,2023-12-04,concluido
62,1717,2020-04-11,2024-05-30,,atrasado
955,121,2021-09-29,2024-10-10,2024-07-25,concluido
144,51,2023-02-09,2024-04-11,,atrasado
844,1012,2023-05-18,2024-03-07,2024-10-14,concluido
1794,808,2020-12-03,2024-06-13,,concluido
1228,1369,2021-08-09,2024-08-26,2024-09-16,atrasado
421,164,2022-04-08,2024-04-23,,atrasado
241,1811,2023-04-09,2024-03-31,,concluido
